Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,421.780121,441.628601,416.818024,434.185425,334.769501,23370659
2018-05-25,434.185425,436.666473,431.704376,436.666473,336.682495,16582632
2018-05-28,436.666473,436.666473,431.704376,436.666473,336.682495,6233626
2018-05-29,436.666473,436.666473,436.666473,436.666473,336.682495,0
2018-05-30,436.666473,436.666473,431.704376,436.666473,336.682495,5114347
2018-05-31,436.666473,436.666473,421.780121,434.185425,334.769501,24247906
2018-06-01,434.185425,434.185425,434.185425,434.185425,334.769501,0
2018-06-04,434.185425,439.147552,406.893768,411.855896,317.552765,13226606
2018-06-05,411.855896,419.299072,411.855896,414.336945,319.465759,6068576
2018-06-06,416.818024,419.299072,414.336945,416.818024,321.378784,2391317
2018-06-07,416.818024,426.742249,416.818024,424.261200,327.117676,9543301
2018-06-08,424.261200,424.261200,411.855896,419.299072,334.642120,5271336
2018-06-11,419.299072,419.299072,419.299072,419.299072,334.642120,0
2018-06-12,419.299072,419.299072,419.299072,419.299072,334.642120,0
2018-06-13,419.299072,419.299072,419.299072,419.299072,334.642120,0
2018-06-14,419.299072,419.299072,419.299072,419.299072,334.642120,0
2018-06-15,419.299072,419.299072,419.299072,419.299072,334.642120,0
2018-06-18,419.299072,419.299072,419.299072,419.299072,334.642120,0
2018-06-19,419.299072,419.299072,419.299072,419.299072,334.642120,0
2018-06-20,411.855896,473.882385,411.855896,456.514954,364.344086,44054363
2018-06-21,461.477081,483.806610,446.590729,451.552856,360.383881,39272333
2018-06-22,454.033905,466.439209,451.552856,456.514954,364.344086,8397017
2018-06-25,456.514954,461.477081,441.628601,446.590729,356.423523,12108939
2018-06-26,449.071777,449.071777,421.780121,441.628601,352.463318,11806649
2018-06-27,436.666473,441.628601,429.223297,431.704376,344.542847,11501940
2018-06-28,421.780121,431.704376,334.943054,399.450592,318.801056,30839646
2018-06-29,399.450592,409.374817,384.564240,387.045288,308.900421,11574490
2018-07-02,387.045288,406.893768,387.045288,396.969543,316.821014,12543431
2018-07-03,396.969543,404.412720,392.007416,396.969543,316.821014,17928025
2018-07-04,396.969543,401.931641,352.310455,396.969543,316.821014,27280884
2018-07-05,399.450592,401.931641,389.526367,396.969543,316.821014,2795378
2018-07-06,396.969543,396.969543,389.526367,396.969543,316.821014,1745423
2018-07-09,396.969543,399.450592,394.488464,396.969543,316.821014,488702
2018-07-10,396.969543,404.412720,394.488464,396.969543,316.821014,3896520
2018-07-11,401.931641,401.931641,389.526367,392.007416,312.860657,4303201
2018-07-12,394.488464,394.488464,384.564240,387.045288,308.900421,17354883
2018-07-13,387.045288,404.412720,387.045288,401.931641,320.781250,5996228
2018-07-16,411.855896,414.336945,387.045288,401.931641,320.781250,3125277
2018-07-17,401.931641,411.855896,401.931641,411.855896,328.701721,3388471
2018-07-18,387.045288,414.336945,387.045288,414.336945,330.681885,15666088
2018-07-19,414.336945,426.742249,414.336945,421.780121,336.622253,10146672
2018-07-20,421.780121,421.780121,406.893768,411.855896,328.701721,1440312
2018-07-23,411.855896,411.855896,401.931641,409.374817,326.721588,1160794
2018-07-24,406.893768,414.336945,399.450592,414.336945,330.681885,3142205
2018-07-25,414.336945,424.261200,411.855896,419.299072,334.642120,4041216
2018-07-26,419.299072,426.742249,414.336945,419.299072,334.642120,2132355
2018-07-27,419.299072,424.261200,414.336945,416.818024,332.662048,3930578
2018-07-30,419.299072,421.780121,406.893768,406.893768,324.741486,3761296
2018-07-31,406.893768,411.855896,404.412720,406.893768,324.741486,1440916
2018-08-01,406.893768,406.893768,396.969543,401.931641,320.781250,22534122
2018-08-02,401.931641,404.412720,367.196808,399.450592,318.801056,9689005
2018-08-03,399.450592,401.931641,396.969543,399.450592,318.801056,845606
2018-08-06,399.450592,416.818024,399.450592,416.818024,332.662048,7314415
2018-08-07,419.299072,431.704376,419.299072,429.223297,342.562653,10268798
2018-08-08,431.704376,434.185425,426.742249,434.185425,346.522919,17692642
2018-08-09,434.185425,434.185425,421.780121,424.261200,338.602448,1447567
2018-08-10,424.261200,424.261200,416.818024,419.299072,334.642120,5455532
2018-08-13,416.818024,416.818024,404.412720,409.374817,326.721588,2589014
2018-08-14,406.893768,406.893768,396.969543,404.412720,322.761353,1030608
2018-08-15,404.412720,409.374817,396.969543,401.931641,320.781250,1386705
2018-08-16,396.969543,404.412720,392.007416,401.931641,320.781250,2441295
2018-08-17,401.931641,401.931641,401.931641,401.931641,320.781250,0
2018-08-20,401.931641,406.893768,399.450592,401.931641,320.781250,645288
2018-08-21,401.931641,409.374817,401.931641,404.412720,322.761353,2240574
2018-08-22,404.412720,404.412720,404.412720,404.412720,322.761353,0
2018-08-23,401.931641,404.412720,394.488464,401.931641,320.781250,7026030
2018-08-24,399.450592,401.931641,394.488464,396.969543,316.821014,1997936
2018-08-27,396.969543,401.931641,394.488464,396.969543,316.821014,3636551
2018-08-28,399.450592,401.931641,396.969543,399.450592,318.801056,4817095
2018-08-29,399.450592,401.931641,396.969543,399.450592,318.801056,1351438
2018-08-30,399.450592,401.931641,396.969543,396.969543,316.821014,3119231
2018-08-31,396.969543,411.855896,394.488464,411.855896,328.701721,9801860
2018-09-03,411.855896,424.261200,404.412720,424.261200,338.602448,9838941
2018-09-04,426.742249,434.185425,416.818024,421.780121,336.622253,7539923
2018-09-05,421.780121,421.780121,396.969543,406.893768,324.741486,35086420
2018-09-06,406.893768,421.780121,396.969543,414.336945,330.681885,10292376
2018-09-07,421.780121,421.780121,416.818024,419.299072,334.642120,2648062
2018-09-10,419.299072,421.780121,406.893768,409.374817,326.721588,1383884
2018-09-11,409.374817,409.374817,409.374817,409.374817,326.721588,0
2018-09-12,414.336945,421.780121,411.855896,421.780121,336.622253,8191661
2018-09-13,421.780121,426.742249,416.818024,416.818024,332.662048,7314415
2018-09-14,421.780121,424.261200,416.818024,421.780121,336.622253,7304137
2018-09-17,421.780121,421.780121,406.893768,409.374817,326.721588,823438
2018-09-18,416.818024,416.818024,411.855896,416.818024,332.662048,1819182
2018-09-19,416.818024,421.780121,411.855896,421.780121,336.622253,10712560
2018-09-20,421.780121,424.261200,416.818024,419.299072,334.642120,2242791
2018-09-21,421.780121,424.261200,416.818024,419.299072,334.642120,11669409
2018-09-24,419.299072,424.261200,419.299072,421.780121,336.622253,10518892
2018-09-25,424.261200,424.261200,419.299072,421.780121,336.622253,5033736
2018-09-26,424.261200,424.261200,421.780121,424.261200,338.602448,631383
2018-09-27,424.261200,424.261200,419.299072,424.261200,338.602448,2996098
2018-09-28,421.780121,424.261200,416.818024,416.818024,332.662048,11851186
2018-10-01,416.818024,424.261200,414.336945,421.780121,336.622253,6546799
2018-10-02,421.780121,426.742249,419.299072,424.261200,338.602448,14288854
2018-10-03,424.261200,424.261200,411.855896,414.336945,330.681885,3025320
2018-10-04,421.780121,421.780121,401.931641,404.412720,322.761353,10683741
2018-10-05,401.931641,406.893768,399.450592,401.931641,320.781250,2821173
2018-10-08,404.412720,414.336945,396.969543,396.969543,316.821014,7321267
2018-10-09,396.969543,401.931641,396.969543,399.450592,318.801056,586846
2018-10-10,399.450592,401.931641,396.969543,396.969543,316.821014,939719
2018-10-11,396.969543,396.969543,387.045288,394.488464,314.840820,3351390
2018-10-12,394.488464,401.931641,389.526367,401.931641,320.781250,4347940
2018-10-15,401.931641,404.412720,394.488464,394.488464,314.840820,830894
2018-10-16,394.488464,396.969543,392.007416,392.007416,312.860657,537068
2018-10-17,392.007416,404.412720,392.007416,404.412720,322.761353,4472887
2018-10-18,404.412720,406.893768,399.450592,406.893768,324.741486,2496110
2018-10-19,406.893768,406.893768,394.488464,396.969543,316.821014,11656310
2018-10-22,399.450592,399.450592,396.969543,396.969543,316.821014,463108
2018-10-23,396.969543,406.893768,394.488464,404.412720,322.761353,1480617
2018-10-24,406.893768,411.855896,394.488464,399.450592,318.801056,5716509
2018-10-25,399.450592,404.412720,396.969543,399.450592,318.801056,3612972
2018-10-26,401.931641,404.412720,396.969543,396.969543,316.821014,1799231
2018-10-29,399.450592,401.931641,396.969543,399.450592,318.801056,2340733
2018-10-30,399.450592,401.931641,394.488464,401.931641,320.781250,4714114
2018-10-31,401.931641,406.893768,396.969543,396.969543,316.821014,4163342
2018-11-01,396.969543,406.893768,396.969543,396.969543,316.821014,4282242
2018-11-02,396.969543,406.893768,396.969543,406.893768,330.946777,2710938
2018-11-05,406.893768,406.893768,401.931641,401.931641,326.910767,2186565
2018-11-06,404.412720,404.412720,396.969543,399.450592,324.892853,1421570
2018-11-07,399.450592,401.931641,399.450592,399.450592,324.892853,302491
2018-11-08,401.931641,404.412720,399.450592,399.450592,324.892853,1577753
2018-11-09,404.412720,404.412720,392.007416,394.488464,320.856873,12339485
2018-11-12,394.488464,399.450592,392.007416,394.488464,320.856873,1920953
2018-11-13,396.969543,399.450592,392.007416,399.450592,324.892853,591884
2018-11-14,396.969543,399.450592,392.007416,396.969543,322.874847,817594
2018-11-15,396.969543,399.450592,394.488464,396.969543,322.874847,813160
2018-11-16,396.969543,399.450592,394.488464,396.969543,322.874847,1726077
2018-11-19,396.969543,401.931641,394.488464,399.450592,324.892853,1107792
2018-11-20,399.450592,399.450592,399.450592,399.450592,324.892853,0
2018-11-21,396.969543,404.412720,396.969543,401.931641,326.910767,1199890
2018-11-22,401.931641,401.931641,394.488464,396.969543,322.874847,1262766
2018-11-23,396.969543,399.450592,396.969543,396.969543,322.874847,450210
2018-11-26,396.969543,396.969543,394.488464,396.969543,322.874847,4363458
2018-11-27,396.969543,399.450592,396.969543,396.969543,322.874847,15028458
2018-11-28,396.969543,401.931641,394.488464,396.969543,322.874847,3940655
2018-11-29,394.488464,401.931641,394.488464,401.931641,326.910767,1368770
2018-11-30,401.931641,419.299072,396.969543,419.299072,341.036591,10851613
2018-12-03,421.780121,421.780121,396.969543,416.818024,339.018585,5914005
2018-12-04,414.336945,416.818024,406.893768,411.855896,334.982666,1909869
2018-12-05,406.893768,414.336945,401.931641,411.855896,334.982666,782125
2018-12-06,411.855896,424.261200,409.374817,416.818024,339.018585,5093388
2018-12-07,419.299072,436.666473,419.299072,431.704376,351.126434,14441208
2018-12-10,429.223297,436.666473,414.336945,414.336945,337.000641,3490444
2018-12-11,416.818024,419.299072,404.412720,411.855896,334.982666,4556117
2018-12-12,411.855896,411.855896,396.969543,401.931641,326.910767,7467172
2018-12-13,401.931641,411.855896,401.931641,406.893768,330.946777,2301637
2018-12-14,404.412720,409.374817,401.931641,404.412720,328.928802,7483294
2018-12-17,406.893768,409.374817,401.931641,404.412720,328.928802,2626901
2018-12-18,406.893768,406.893768,401.931641,401.931641,326.910767,1263169
2018-12-19,401.931641,409.374817,401.931641,404.412720,328.928802,1138223
2018-12-20,404.412720,409.374817,401.931641,406.893768,330.946777,937301
2018-12-21,406.893768,414.336945,404.412720,411.855896,334.982666,1627933
2018-12-24,411.855896,411.855896,411.855896,411.855896,334.982666,0
2018-12-25,411.855896,411.855896,411.855896,411.855896,334.982666,0
2018-12-26,411.855896,419.299072,401.931641,416.818024,339.018585,2108171
2018-12-27,416.818024,421.780121,416.818024,416.818024,339.018585,1497344
2018-12-28,419.299072,421.780121,401.931641,416.818024,339.018585,6626604
2018-12-31,416.818024,416.818024,416.818024,416.818024,339.018585,0
2019-01-01,416.818024,416.818024,416.818024,416.818024,339.018585,0
2019-01-02,416.818024,421.780121,414.336945,419.299072,341.036591,1399200
2019-01-03,419.299072,426.742249,414.336945,426.742249,347.090485,2810694
2019-01-04,421.780121,426.742249,419.299072,424.261200,345.072540,546137
2019-01-07,424.261200,429.223297,424.261200,424.261200,345.072540,2182333
2019-01-08,424.261200,426.742249,419.299072,421.780121,343.054535,596922
2019-01-09,421.780121,424.261200,416.818024,421.780121,343.054535,811951
2019-01-10,421.780121,421.780121,416.818024,421.780121,343.054535,3540221
2019-01-11,421.780121,424.261200,419.299072,424.261200,345.072540,1308513
2019-01-14,424.261200,424.261200,419.299072,421.780121,343.054535,431468
2019-01-15,421.780121,421.780121,414.336945,414.336945,337.000641,1003804
2019-01-16,416.818024,426.742249,414.336945,421.780121,343.054535,4628264
2019-01-17,421.780121,426.742249,406.893768,409.374817,332.964691,3719378
2019-01-18,414.336945,416.818024,404.412720,404.412720,328.928802,20961608
2019-01-21,406.893768,409.374817,401.931641,401.931641,326.910767,6977865
2019-01-22,401.931641,406.893768,399.450592,401.931641,326.910767,11662960
2019-01-23,404.412720,411.855896,372.158936,372.158936,302.695221,15449649
2019-01-24,396.969543,409.374817,384.564240,404.412720,328.928802,17455243
2019-01-25,406.893768,409.374817,404.412720,406.893768,330.946777,6541358
2019-01-28,409.374817,409.374817,406.893768,406.893768,330.946777,6175788
2019-01-29,406.893768,409.374817,401.931641,406.893768,330.946777,1656550
2019-01-30,406.893768,409.374817,404.412720,406.893768,330.946777,16187237
2019-01-31,406.893768,409.374817,404.412720,406.893768,330.946777,9124327
2019-02-01,406.893768,411.855896,404.412720,406.893768,330.946777,17682566
2019-02-04,406.893768,409.374817,401.931641,401.931641,326.910767,21979721
2019-02-05,401.931641,401.931641,401.931641,401.931641,326.910767,0
2019-02-06,399.450592,414.336945,399.450592,411.855896,334.982666,5840851
2019-02-07,411.855896,416.818024,409.374817,409.374817,332.964691,3303024
2019-02-08,409.374817,414.336945,404.412720,409.374817,332.964691,9601341
2019-02-11,409.374817,414.336945,406.893768,409.374817,332.964691,17597723
2019-02-12,414.336945,414.336945,406.893768,411.855896,334.982666,8606403
2019-02-13,411.855896,411.855896,399.450592,401.931641,326.910767,11346563
2019-02-14,411.855896,411.855896,401.931641,401.931641,326.910767,4580301
2019-02-15,401.931641,404.412720,396.969543,396.969543,322.874847,4637937
2019-02-18,399.450592,411.855896,399.450592,411.855896,334.982666,3198431
2019-02-19,411.855896,429.223297,411.855896,426.742249,347.090485,13790680
2019-02-20,429.223297,458.996033,426.742249,456.514954,371.306122,35570890
2019-02-21,456.514954,491.249786,456.514954,491.249786,399.557709,47712276
2019-02-22,491.249786,496.211914,461.477081,491.249786,399.557709,12852371
2019-02-25,493.730865,506.136169,478.844513,506.136169,411.665466,26175106
2019-02-26,506.136169,513.579346,491.249786,513.579346,417.719360,7686635
2019-02-27,513.579346,513.579346,501.174042,503.655090,409.647461,3815103
2019-02-28,503.655090,513.579346,491.249786,513.579346,417.719360,12976310
2019-03-01,513.579346,528.465698,508.617218,523.503601,425.791199,9189219
2019-03-04,523.503601,530.946777,498.692963,501.174042,407.629517,8729133
2019-03-05,503.655090,508.617218,478.844513,503.655090,409.647461,5357388
2019-03-06,503.655090,503.655090,493.730865,496.211914,403.593597,12047876
2019-03-07,496.211914,496.211914,496.211914,496.211914,403.593597,0
2019-03-08,496.211914,508.617218,493.730865,503.655090,409.647461,4951916
2019-03-11,503.655090,508.617218,493.730865,498.692963,405.611542,2229894
2019-03-12,506.136169,508.617218,496.211914,506.136169,411.665466,1807493
2019-03-13,498.692963,506.136169,498.692963,501.174042,407.629517,3385247
2019-03-14,498.692963,506.136169,496.211914,501.174042,407.629517,6035324
2019-03-15,501.174042,506.136169,496.211914,506.136169,411.665466,7803520
2019-03-18,498.692963,506.136169,496.211914,501.174042,407.629517,2738547
2019-03-19,506.136169,521.022522,501.174042,506.136169,411.665466,2438272
2019-03-20,501.174042,508.617218,496.211914,503.655090,409.647461,2772202
2019-03-21,503.655090,506.136169,498.692963,506.136169,411.665466,1875005
2019-03-22,501.174042,503.655090,498.692963,498.692963,405.611542,1061643
2019-03-25,501.174042,501.174042,486.287689,496.211914,403.593597,2928990
2019-03-26,496.211914,501.174042,493.730865,496.211914,403.593597,7299300
2019-03-27,501.174042,506.136169,496.211914,501.174042,407.629517,2671237
2019-03-28,501.174042,501.174042,493.730865,498.692963,405.611542,1144269
2019-03-29,496.211914,501.174042,493.730865,501.174042,407.629517,1981411
2019-04-01,493.730865,501.174042,493.730865,498.692963,405.611542,921783
2019-04-02,496.211914,501.174042,493.730865,496.211914,403.593597,4289296
2019-04-03,496.211914,496.211914,496.211914,496.211914,403.593597,0
2019-04-04,496.211914,498.692963,491.249786,493.730865,401.575653,7317035
2019-04-05,496.211914,501.174042,493.730865,498.692963,405.611542,3768954
2019-04-08,498.692963,501.174042,496.211914,498.692963,405.611542,1653325
2019-04-09,498.692963,501.174042,493.730865,498.692963,405.611542,3816313
2019-04-10,506.136169,506.136169,498.692963,503.655090,409.647461,2142229
2019-04-11,503.655090,521.022522,498.692963,506.136169,411.665466,4733864
2019-04-12,506.136169,511.098267,498.692963,508.617218,413.683441,1696452
2019-04-15,506.136169,506.136169,496.211914,501.174042,407.629517,6178610
2019-04-16,501.174042,503.655090,498.692963,501.174042,407.629517,1303676
2019-04-17,501.174042,501.174042,501.174042,501.174042,407.629517,0
2019-04-18,501.174042,506.136169,496.211914,503.655090,427.563080,4268337
2019-04-19,503.655090,503.655090,503.655090,503.655090,427.563080,0
2019-04-22,503.655090,503.655090,486.287689,493.730865,427.993225,6378524
2019-04-23,493.730865,498.692963,493.730865,493.730865,427.993225,1103762
2019-04-24,493.730865,493.730865,481.325562,481.325562,417.239624,5667135
2019-04-25,481.325562,503.655090,478.844513,498.692963,432.294617,10428810
2019-04-26,498.692963,501.174042,491.249786,491.249786,425.842499,10052761
2019-04-29,493.730865,498.692963,493.730865,496.211914,430.143951,5128655
2019-04-30,496.211914,506.136169,496.211914,506.136169,438.746857,11812291
2019-05-01,506.136169,506.136169,506.136169,506.136169,438.746857,0
2019-05-02,506.136169,506.136169,491.249786,496.211914,430.143951,3212941
2019-05-03,496.211914,496.211914,468.920258,488.768738,423.691742,17226309
2019-05-06,488.768738,491.249786,473.882385,488.768738,423.691742,6065755
2019-05-07,488.768738,491.249786,481.325562,483.806610,419.390350,2473338
2019-05-08,483.806610,491.249786,471.401337,486.287689,421.541077,8174128
2019-05-09,486.287689,491.249786,478.844513,491.249786,425.842499,7181407
2019-05-10,491.249786,491.249786,478.844513,483.806610,419.390350,9442941
2019-05-13,483.806610,488.768738,478.844513,483.806610,419.390350,7252748
2019-05-14,483.806610,483.806610,471.401337,476.363434,412.938171,11563607
2019-05-15,476.363434,476.363434,451.552856,463.958130,402.184540,9138434
2019-05-16,463.958130,471.401337,456.514954,471.401337,408.636780,3171830
2019-05-17,471.401337,476.363434,458.996033,468.920258,406.485962,1437490
2019-05-20,468.920258,471.401337,466.439209,471.401337,408.636780,371816
2019-05-21,471.401337,476.363434,449.071777,458.996033,397.883148,1549741
2019-05-22,466.439209,466.439209,456.514954,458.996033,397.883148,1031011
2019-05-23,458.996033,468.920258,449.071777,456.514954,395.732422,3378596
2019-05-24,454.033905,468.920258,454.033905,461.477081,400.033875,6394848
2019-05-27,466.439209,466.439209,446.590729,463.958130,402.184540,5451904
2019-05-28,463.958130,473.882385,458.996033,466.439209,404.335297,12733470
2019-05-29,466.439209,483.806610,458.996033,476.363434,412.938171,5479312
2019-05-30,476.363434,476.363434,476.363434,476.363434,412.938171,0
2019-05-31,471.401337,501.174042,471.401337,476.363434,412.938171,9132186
2019-06-03,476.363434,476.363434,476.363434,476.363434,412.938171,0
2019-06-04,476.363434,476.363434,476.363434,476.363434,412.938171,0
2019-06-05,476.363434,476.363434,476.363434,476.363434,412.938171,0
2019-06-06,476.363434,476.363434,476.363434,476.363434,412.938171,0
2019-06-07,476.363434,476.363434,476.363434,476.363434,412.938171,0
2019-06-10,478.844513,501.174042,478.844513,498.692963,432.294617,6032301
2019-06-11,498.692963,501.174042,486.287689,496.211914,430.143951,1165832
2019-06-12,496.211914,501.174042,491.249786,498.692963,432.294617,1146284
2019-06-13,501.174042,521.022522,496.211914,513.579346,445.198975,7023208
2019-06-14,513.579346,518.541443,501.174042,501.174042,434.445313,1060635
2019-06-17,506.136169,513.579346,483.806610,483.806610,419.390350,3873345
2019-06-18,483.806610,496.211914,483.806610,493.730865,427.993225,1906645
2019-06-19,496.211914,501.174042,493.730865,496.211914,430.143951,4594811
2019-06-20,496.211914,498.692963,486.287689,493.730865,427.993225,2926572
2019-06-21,491.249786,498.692963,491.249786,491.249786,425.842499,1005215
2019-06-24,491.249786,496.211914,488.768738,488.768738,423.691742,1001789
2019-06-25,491.249786,496.211914,486.287689,496.211914,430.143951,7924033
2019-06-26,496.211914,498.692963,496.211914,496.211914,430.143951,1275261
2019-06-27,496.211914,503.655090,496.211914,503.655090,436.596069,1873997
