Date,Open,High,Low,Close,Adj Close,Volume
2018-02-26,4830.000000,4845.000000,4700.000000,4705.000000,4344.754883,85227500
2018-02-27,4745.000000,4755.000000,4660.000000,4710.000000,4349.372070,87429500
2018-02-28,4680.000000,4690.000000,4615.000000,4635.000000,4280.114746,132869000
2018-03-01,4620.000000,4645.000000,4620.000000,4635.000000,4280.114746,125474500
2018-03-02,4615.000000,4625.000000,4550.000000,4575.000000,4224.708496,151511000
2018-03-05,4630.000000,4660.000000,4575.000000,4575.000000,4224.708496,87744000
2018-03-06,4635.000000,4640.000000,4545.000000,4555.000000,4206.239258,75907000
2018-03-07,4620.000000,4630.000000,4505.000000,4520.000000,4173.919922,106152000
2018-03-08,4600.000000,4680.000000,4550.000000,4660.000000,4303.200684,102994500
2018-03-09,4660.000000,4660.000000,4595.000000,4660.000000,4303.200684,66797000
2018-03-12,4680.000000,4730.000000,4670.000000,4725.000000,4363.223633,111180500
2018-03-13,4720.000000,4740.000000,4655.000000,4690.000000,4330.903809,80643000
2018-03-14,4695.000000,4720.000000,4645.000000,4680.000000,4321.668457,54505500
2018-03-15,4680.000000,4685.000000,4650.000000,4675.000000,4317.051758,60774500
2018-03-16,4730.000000,4735.000000,4600.000000,4670.000000,4312.435059,193122000
2018-03-19,4660.000000,4675.000000,4640.000000,4670.000000,4312.435059,74200000
2018-03-20,4655.000000,4660.000000,4600.000000,4655.000000,4298.583496,89683500
2018-03-21,4670.000000,4705.000000,4655.000000,4675.000000,4317.051758,67617500
2018-03-22,4695.000000,4700.000000,4670.000000,4690.000000,4330.903809,60791500
2018-03-23,4600.000000,4760.000000,4600.000000,4760.000000,4395.543945,62978000
2018-03-26,4680.000000,4690.000000,4640.000000,4655.000000,4298.583496,100407000
2018-03-27,4730.000000,4755.000000,4685.000000,4690.000000,4330.903809,66088000
2018-03-28,4690.000000,4690.000000,4630.000000,4665.000000,4307.817383,36212500
2018-03-29,4630.000000,4665.000000,4565.000000,4660.000000,4303.200684,77650500
2018-03-30,4660.000000,4660.000000,4660.000000,4660.000000,4303.200684,0
2018-04-02,4690.000000,4695.000000,4620.000000,4680.000000,4321.668457,37162500
2018-04-03,4675.000000,4700.000000,4665.000000,4680.000000,4321.668457,56261000
2018-04-04,4700.000000,4700.000000,4605.000000,4660.000000,4303.200684,49877000
2018-04-05,4700.000000,4700.000000,4610.000000,4610.000000,4257.028809,22521500
2018-04-06,4625.000000,4625.000000,4520.000000,4545.000000,4197.005371,47941500
2018-04-09,4570.000000,4580.000000,4515.000000,4555.000000,4206.239258,51013000
2018-04-10,4575.000000,4690.000000,4560.000000,4660.000000,4303.200684,79533500
2018-04-11,4700.000000,4730.000000,4660.000000,4665.000000,4307.817383,41891500
2018-04-12,4665.000000,4665.000000,4610.000000,4630.000000,4275.498535,45957000
2018-04-13,4620.000000,4630.000000,4580.000000,4580.000000,4261.540039,70179500
2018-04-16,4580.000000,4580.000000,4580.000000,4580.000000,4261.540039,0
2018-04-17,4580.000000,4580.000000,4580.000000,4580.000000,4261.540039,0
2018-04-18,4565.000000,4595.000000,4545.000000,4595.000000,4275.498535,43716000
2018-04-19,4595.000000,4595.000000,4595.000000,4595.000000,4275.498535,0
2018-04-20,4595.000000,4595.000000,4595.000000,4595.000000,4275.498535,0
2018-04-23,4640.000000,4640.000000,4585.000000,4600.000000,4280.149902,46236000
2018-04-24,4620.000000,4625.000000,4575.000000,4585.000000,4266.192383,72223500
2018-04-25,4585.000000,4585.000000,4585.000000,4585.000000,4266.192383,0
2018-04-26,4585.000000,4585.000000,4585.000000,4585.000000,4266.192383,0
2018-04-27,4585.000000,4585.000000,4585.000000,4585.000000,4266.192383,0
2018-04-30,4300.000000,4480.000000,4290.000000,4420.000000,4112.666016,90414000
2018-05-01,4420.000000,4420.000000,4420.000000,4420.000000,4112.666016,0
2018-05-02,4420.000000,4580.000000,4420.000000,4580.000000,4261.540039,82346000
2018-05-03,4560.000000,4575.000000,4460.000000,4460.000000,4149.883789,138704500
2018-05-04,4460.000000,4465.000000,4400.000000,4405.000000,4098.708984,74133500
2018-05-07,4410.000000,4460.000000,4360.000000,4460.000000,4149.883789,49054500
2018-05-08,4400.000000,4405.000000,4340.000000,4405.000000,4098.708984,70739000
2018-05-09,4305.000000,4580.000000,4305.000000,4580.000000,4261.540039,72094000
2018-05-10,4580.000000,4580.000000,4580.000000,4580.000000,4261.540039,0
2018-05-11,4550.000000,4610.000000,4510.000000,4550.000000,4233.626465,80000500
2018-05-14,4490.000000,4595.000000,4465.000000,4595.000000,4275.498535,57370500
2018-05-15,4535.000000,4540.000000,4400.000000,4440.000000,4131.274902,130583000
2018-05-16,4380.000000,4480.000000,4380.000000,4475.000000,4163.841309,87185000
2018-05-17,4440.000000,4455.000000,4400.000000,4400.000000,4094.056885,84030500
2018-05-18,4400.000000,4405.000000,4340.000000,4340.000000,4038.228027,88681000
2018-05-21,4310.000000,4345.000000,4295.000000,4330.000000,4028.924072,82237000
2018-05-22,4390.000000,4420.000000,4340.000000,4400.000000,4094.056885,62761000
2018-05-23,4420.000000,4470.000000,4400.000000,4400.000000,4094.056885,79515500
2018-05-24,4460.000000,4525.000000,4455.000000,4490.000000,4177.799316,77697000
2018-05-25,4485.000000,4535.000000,4475.000000,4510.000000,4196.407715,63913500
2018-05-28,4500.000000,4600.000000,4480.000000,4570.000000,4252.236328,64104500
2018-05-29,4570.000000,4570.000000,4570.000000,4570.000000,4252.236328,0
2018-05-30,4570.000000,4595.000000,4490.000000,4540.000000,4224.321777,109761500
2018-05-31,4575.000000,4590.000000,4490.000000,4540.000000,4224.321777,178023000
2018-06-01,4540.000000,4540.000000,4540.000000,4540.000000,4224.321777,0
2018-06-04,4590.000000,4595.000000,4560.000000,4585.000000,4266.192383,89585000
2018-06-05,4560.000000,4585.000000,4480.000000,4545.000000,4228.974121,77233000
2018-06-06,4545.000000,4630.000000,4525.000000,4605.000000,4284.801758,57913500
2018-06-07,4630.000000,4630.000000,4580.000000,4595.000000,4275.498535,40681500
2018-06-08,4570.000000,4600.000000,4420.000000,4450.000000,4140.580566,170845000
2018-06-11,4450.000000,4450.000000,4450.000000,4450.000000,4140.580566,0
2018-06-12,4450.000000,4450.000000,4450.000000,4450.000000,4140.580566,0
2018-06-13,4450.000000,4450.000000,4450.000000,4450.000000,4140.580566,0
2018-06-14,4450.000000,4450.000000,4450.000000,4450.000000,4140.580566,0
2018-06-15,4450.000000,4450.000000,4450.000000,4450.000000,4140.580566,0
2018-06-18,4450.000000,4450.000000,4450.000000,4450.000000,4140.580566,0
2018-06-19,4450.000000,4450.000000,4450.000000,4450.000000,4140.580566,0
2018-06-20,4400.000000,4405.000000,4230.000000,4300.000000,4001.009521,253439000
2018-06-21,4325.000000,4390.000000,4230.000000,4230.000000,3935.876953,90593500
2018-06-22,4280.000000,4385.000000,4220.000000,4385.000000,4080.099854,96509500
2018-06-25,4385.000000,4495.000000,4365.000000,4440.000000,4131.274902,62513000
2018-06-26,4420.000000,4460.000000,4275.000000,4275.000000,3977.748047,54763500
2018-06-27,4280.000000,4340.000000,4270.000000,4270.000000,3973.095459,67309500
2018-06-28,4275.000000,4275.000000,4185.000000,4190.000000,3898.658691,118098500
2018-06-29,4190.000000,4295.000000,4165.000000,4295.000000,3996.357422,119188000
2018-07-02,4330.000000,4330.000000,4285.000000,4290.000000,3991.704834,59441500
2018-07-03,4320.000000,4325.000000,4120.000000,4120.000000,3833.525635,73038000
2018-07-04,4195.000000,4280.000000,4140.000000,4245.000000,3949.834473,61994500
2018-07-05,4210.000000,4260.000000,4200.000000,4245.000000,3949.834473,34144000
2018-07-06,4195.000000,4210.000000,4185.000000,4185.000000,3894.006348,37609000
2018-07-09,4240.000000,4400.000000,4215.000000,4380.000000,4075.447266,80049500
2018-07-10,4370.000000,4400.000000,4280.000000,4380.000000,4075.447266,116639500
2018-07-11,4300.000000,4490.000000,4300.000000,4465.000000,4154.536621,95570000
2018-07-12,4440.000000,4580.000000,4435.000000,4565.000000,4247.583984,79008000
2018-07-13,4600.000000,4615.000000,4560.000000,4605.000000,4284.801758,73936000
2018-07-16,4610.000000,4625.000000,4580.000000,4625.000000,4303.411621,71571000
2018-07-17,4585.000000,4600.000000,4505.000000,4545.000000,4228.974121,30322000
2018-07-18,4590.000000,4640.000000,4590.000000,4640.000000,4317.368652,80090500
2018-07-19,4620.000000,4640.000000,4610.000000,4640.000000,4317.368652,76925500
2018-07-20,4630.000000,4630.000000,4585.000000,4620.000000,4298.759277,57104000
2018-07-23,4640.000000,4700.000000,4620.000000,4670.000000,4345.282715,70157500
2018-07-24,4700.000000,4705.000000,4660.000000,4705.000000,4377.849121,88291000
2018-07-25,4705.000000,4715.000000,4685.000000,4715.000000,4387.154297,50131500
2018-07-26,4645.000000,4725.000000,4645.000000,4665.000000,4340.630371,54317500
2018-07-27,4660.000000,4670.000000,4625.000000,4645.000000,4322.021484,46642500
2018-07-30,4680.000000,4680.000000,4600.000000,4655.000000,4331.325684,40096500
2018-07-31,4640.000000,4660.000000,4530.000000,4655.000000,4331.325684,66803000
2018-08-01,4680.000000,4695.000000,4650.000000,4695.000000,4368.544434,56594000
2018-08-02,4720.000000,4780.000000,4690.000000,4690.000000,4363.892578,79333000
2018-08-03,4690.000000,4730.000000,4670.000000,4690.000000,4363.892578,41404000
2018-08-06,4680.000000,4760.000000,4680.000000,4760.000000,4429.024902,63000500
2018-08-07,4740.000000,4775.000000,4740.000000,4760.000000,4429.024902,114379000
2018-08-08,4780.000000,4790.000000,4710.000000,4785.000000,4452.286621,64702500
2018-08-09,4800.000000,4820.000000,4780.000000,4820.000000,4484.852539,65947500
2018-08-10,4800.000000,4815.000000,4740.000000,4775.000000,4442.981934,80348000
2018-08-13,4705.000000,4710.000000,4610.000000,4665.000000,4340.630371,80184000
2018-08-14,4690.000000,4780.000000,4605.000000,4700.000000,4373.196777,85527500
2018-08-15,4720.000000,4720.000000,4660.000000,4690.000000,4363.892578,57330500
2018-08-16,4690.000000,4695.000000,4640.000000,4675.000000,4349.935059,52903500
2018-08-17,4675.000000,4675.000000,4675.000000,4675.000000,4349.935059,0
2018-08-20,4700.000000,4780.000000,4685.000000,4780.000000,4447.633789,96832000
2018-08-21,4770.000000,4795.000000,4770.000000,4775.000000,4442.981934,67938000
2018-08-22,4775.000000,4775.000000,4775.000000,4775.000000,4442.981934,0
2018-08-23,4760.000000,4930.000000,4755.000000,4915.000000,4573.248535,145868000
2018-08-24,4920.000000,5095.000000,4915.000000,5015.000000,4666.294434,103975000
2018-08-27,5020.000000,5070.000000,4935.000000,4955.000000,4610.465820,91285000
2018-08-28,5020.000000,5020.000000,4910.000000,4995.000000,4647.685059,63353500
2018-08-29,4900.000000,4960.000000,4895.000000,4960.000000,4615.118164,87695500
2018-08-30,4995.000000,5030.000000,4985.000000,5015.000000,4666.294434,96273500
2018-08-31,5000.000000,5010.000000,4960.000000,4960.000000,4615.118164,111563000
2018-09-03,5010.000000,5015.000000,4920.000000,4955.000000,4610.465820,38489500
2018-09-04,4965.000000,4980.000000,4900.000000,4950.000000,4605.812988,42271500
2018-09-05,4900.000000,4900.000000,4730.000000,4800.000000,4466.243652,95608500
2018-09-06,4805.000000,5040.000000,4720.000000,4940.000000,4596.508789,95265000
2018-09-07,4965.000000,4970.000000,4875.000000,4970.000000,4624.422852,72551500
2018-09-10,4920.000000,4950.000000,4830.000000,4950.000000,4605.812988,66696500
2018-09-11,4950.000000,4950.000000,4950.000000,4950.000000,4605.812988,0
2018-09-12,4950.000000,4965.000000,4765.000000,4780.000000,4447.633789,87900500
2018-09-13,4840.000000,4875.000000,4780.000000,4800.000000,4466.243652,94051000
2018-09-14,4780.000000,4840.000000,4740.000000,4795.000000,4461.591797,72473500
2018-09-17,4750.000000,4795.000000,4750.000000,4785.000000,4452.286621,39478000
2018-09-18,4740.000000,4850.000000,4740.000000,4800.000000,4466.243652,75119500
2018-09-19,4815.000000,4845.000000,4765.000000,4800.000000,4466.243652,111558500
2018-09-20,4840.000000,4845.000000,4780.000000,4790.000000,4456.938965,60786000
2018-09-21,4780.000000,4830.000000,4740.000000,4740.000000,4410.415527,152052000
2018-09-24,4780.000000,4815.000000,4760.000000,4785.000000,4452.286621,59902000
2018-09-25,4800.000000,4800.000000,4765.000000,4785.000000,4452.286621,42771000
2018-09-26,4760.000000,4860.000000,4760.000000,4840.000000,4503.461426,71715500
2018-09-27,4780.000000,4825.000000,4770.000000,4800.000000,4466.243652,71001000
2018-09-28,4780.000000,4830.000000,4780.000000,4830.000000,4494.157227,96975000
2018-10-01,4800.000000,4840.000000,4790.000000,4790.000000,4456.938965,36388000
2018-10-02,4815.000000,4840.000000,4750.000000,4790.000000,4456.938965,50639500
2018-10-03,4750.000000,4795.000000,4745.000000,4785.000000,4452.286621,33524500
2018-10-04,4785.000000,4785.000000,4700.000000,4720.000000,4391.805176,67869500
2018-10-05,4710.000000,4710.000000,4595.000000,4610.000000,4289.454590,98249500
2018-10-08,4615.000000,4790.000000,4615.000000,4690.000000,4363.892578,57250000
2018-10-09,4700.000000,4750.000000,4680.000000,4750.000000,4419.719727,36940000
2018-10-10,4780.000000,4825.000000,4650.000000,4675.000000,4349.935059,59394500
2018-10-11,4600.000000,4660.000000,4495.000000,4545.000000,4228.974121,102336000
2018-10-12,4600.000000,4695.000000,4600.000000,4650.000000,4326.673340,82574500
2018-10-15,4700.000000,4770.000000,4695.000000,4770.000000,4438.330078,65950000
2018-10-16,4770.000000,4820.000000,4700.000000,4820.000000,4484.852539,47449000
2018-10-17,4830.000000,4835.000000,4755.000000,4805.000000,4470.895996,38359000
2018-10-18,4760.000000,4775.000000,4720.000000,4720.000000,4391.805176,29360500
2018-10-19,4660.000000,4730.000000,4645.000000,4675.000000,4349.935059,45219500
2018-10-22,4675.000000,4720.000000,4630.000000,4630.000000,4308.063965,63484000
2018-10-23,4680.000000,4685.000000,4575.000000,4590.000000,4270.845703,62162500
2018-10-24,4600.000000,4630.000000,4530.000000,4530.000000,4215.017578,59493500
2018-10-25,4435.000000,4635.000000,4435.000000,4580.000000,4261.540039,87732500
2018-10-26,4620.000000,4720.000000,4600.000000,4720.000000,4391.805176,83994000
2018-10-29,4660.000000,4710.000000,4625.000000,4625.000000,4303.411621,34553000
2018-10-30,4625.000000,4730.000000,4620.000000,4700.000000,4373.196777,68882500
2018-10-31,4750.000000,4775.000000,4700.000000,4730.000000,4401.110352,128908500
2018-11-01,4770.000000,4810.000000,4745.000000,4760.000000,4429.024902,117906500
2018-11-02,4800.000000,4835.000000,4760.000000,4800.000000,4466.243652,114054500
2018-11-05,4800.000000,4850.000000,4790.000000,4835.000000,4498.810059,76754500
2018-11-06,4860.000000,4945.000000,4850.000000,4880.000000,4540.681641,94410500
2018-11-07,4920.000000,4920.000000,4780.000000,4820.000000,4484.852539,83875500
2018-11-08,4880.000000,4900.000000,4780.000000,4800.000000,4466.243652,99739000
2018-11-09,4800.000000,4810.000000,4785.000000,4800.000000,4466.243652,62938500
2018-11-12,4830.000000,4835.000000,4740.000000,4740.000000,4410.415527,65125000
2018-11-13,4740.000000,4820.000000,4670.000000,4815.000000,4480.200195,61231500
2018-11-14,4815.000000,4850.000000,4780.000000,4810.000000,4475.548828,68511500
2018-11-15,4855.000000,4870.000000,4790.000000,4835.000000,4498.810059,87085500
2018-11-16,4870.000000,4980.000000,4860.000000,4965.000000,4619.770508,134145500
2018-11-19,5000.000000,5080.000000,4980.000000,5020.000000,4670.946777,103822500
2018-11-20,5020.000000,5020.000000,5020.000000,5020.000000,4670.946777,0
2018-11-21,5000.000000,5010.000000,4955.000000,4960.000000,4615.118164,107889000
2018-11-22,4940.000000,5040.000000,4940.000000,5020.000000,4670.946777,87270000
2018-11-23,5060.000000,5090.000000,4975.000000,5020.000000,4670.946777,57460000
2018-11-26,4960.000000,5080.000000,4960.000000,5045.000000,4694.208008,64336500
2018-11-27,5040.000000,5100.000000,5000.000000,5100.000000,4745.383789,73989000
2018-11-28,5125.000000,5125.000000,5080.000000,5090.000000,4736.079102,90687500
2018-11-29,5100.000000,5240.000000,5100.000000,5240.000000,4875.648926,113847500
2018-11-30,5240.000000,5240.000000,5155.000000,5210.000000,4847.735840,178034500
2018-12-03,5215.000000,5395.000000,5100.000000,5160.000000,4816.930176,100923000
2018-12-04,5160.000000,5295.000000,5155.000000,5240.000000,4891.610352,119232500
2018-12-05,5120.000000,5230.000000,5115.000000,5230.000000,4882.274414,74994000
2018-12-06,5170.000000,5260.000000,5120.000000,5260.000000,4910.280762,75450000
2018-12-07,5190.000000,5210.000000,5160.000000,5190.000000,4844.934570,71070000
2018-12-10,5120.000000,5205.000000,5120.000000,5180.000000,4835.600098,81221000
2018-12-11,5130.000000,5200.000000,5125.000000,5160.000000,4816.930176,93017000
2018-12-12,5190.000000,5190.000000,5130.000000,5165.000000,4821.596191,121623000
2018-12-13,5200.000000,5205.000000,5145.000000,5165.000000,4821.596191,84280500
2018-12-14,5160.000000,5180.000000,5140.000000,5165.000000,4821.596191,184435000
2018-12-17,5185.000000,5200.000000,5150.000000,5165.000000,4821.596191,101438500
2018-12-18,5100.000000,5115.000000,4980.000000,5065.000000,4728.245117,132039000
2018-12-19,5040.000000,5230.000000,5040.000000,5230.000000,4882.274414,102220500
2018-12-20,5120.000000,5170.000000,5070.000000,5115.000000,4774.920898,94455000
2018-12-21,5040.000000,5175.000000,5040.000000,5170.000000,4826.264160,89979500
2018-12-24,5170.000000,5170.000000,5170.000000,5170.000000,4826.264160,0
2018-12-25,5170.000000,5170.000000,5170.000000,5170.000000,4826.264160,0
2018-12-26,5170.000000,5225.000000,5140.000000,5225.000000,4877.606934,66511500
2018-12-27,5240.000000,5255.000000,5180.000000,5195.000000,4849.601563,50265500
2018-12-28,5195.000000,5240.000000,5180.000000,5200.000000,4854.269531,54467500
2018-12-31,5200.000000,5200.000000,5200.000000,5200.000000,4854.269531,0
2019-01-01,5200.000000,5200.000000,5200.000000,5200.000000,4854.269531,0
2019-01-02,5200.000000,5245.000000,5200.000000,5240.000000,4891.610352,35956000
2019-01-03,5200.000000,5220.000000,5115.000000,5180.000000,4835.600098,72358000
2019-01-04,5175.000000,5205.000000,5125.000000,5205.000000,4858.937500,51465000
2019-01-07,5265.000000,5325.000000,5245.000000,5245.000000,4896.277832,73438000
2019-01-08,5230.000000,5320.000000,5205.000000,5240.000000,4891.610352,66247500
2019-01-09,5300.000000,5320.000000,5225.000000,5255.000000,4905.612793,84871000
2019-01-10,5300.000000,5300.000000,5190.000000,5255.000000,4905.612793,114314500
2019-01-11,5280.000000,5300.000000,5235.000000,5250.000000,4900.945313,84826500
2019-01-14,5220.000000,5235.000000,5150.000000,5200.000000,4854.269531,87547500
2019-01-15,5230.000000,5260.000000,5190.000000,5260.000000,4910.280762,87763000
2019-01-16,5260.000000,5285.000000,5245.000000,5285.000000,4933.618164,94972500
2019-01-17,5290.000000,5330.000000,5285.000000,5330.000000,4975.625488,91654000
2019-01-18,5340.000000,5425.000000,5315.000000,5425.000000,5064.310547,100873500
2019-01-21,5425.000000,5600.000000,5390.000000,5545.000000,5176.332520,87118000
2019-01-22,5600.000000,5620.000000,5450.000000,5600.000000,5227.674805,91907000
2019-01-23,5600.000000,5600.000000,5475.000000,5500.000000,5134.323242,98512500
2019-01-24,5430.000000,5485.000000,5355.000000,5460.000000,5096.982910,106781000
2019-01-25,5400.000000,5520.000000,5400.000000,5500.000000,5134.323242,68944000
2019-01-28,5515.000000,5515.000000,5475.000000,5495.000000,5129.656250,69704000
2019-01-29,5445.000000,5550.000000,5440.000000,5540.000000,5171.663574,77679000
2019-01-30,5560.000000,5560.000000,5495.000000,5520.000000,5152.994141,76285000
2019-01-31,5520.000000,5640.000000,5520.000000,5635.000000,5260.347656,135904500
2019-02-01,5680.000000,5750.000000,5560.000000,5635.000000,5260.347656,57719500
2019-02-04,5635.000000,5635.000000,5500.000000,5500.000000,5134.323242,113846500
2019-02-05,5500.000000,5500.000000,5500.000000,5500.000000,5134.323242,0
2019-02-06,5500.000000,5540.000000,5495.000000,5535.000000,5166.996094,121996500
2019-02-07,5535.000000,5535.000000,5505.000000,5530.000000,5162.328613,63697500
2019-02-08,5530.000000,5535.000000,5500.000000,5520.000000,5152.994141,65268500
2019-02-11,5520.000000,5530.000000,5460.000000,5495.000000,5129.656250,37639000
2019-02-12,5530.000000,5530.000000,5450.000000,5460.000000,5096.982910,95883500
2019-02-13,5460.000000,5490.000000,5410.000000,5420.000000,5059.642578,103115500
2019-02-14,5405.000000,5405.000000,5380.000000,5380.000000,5022.302246,108738500
2019-02-15,5360.000000,5410.000000,5335.000000,5360.000000,5003.631836,81340000
2019-02-18,5410.000000,5500.000000,5410.000000,5480.000000,5115.653809,62991000
2019-02-19,5420.000000,5480.000000,5380.000000,5380.000000,5022.302246,64469000
2019-02-20,5450.000000,5595.000000,5440.000000,5500.000000,5134.323242,89583000
2019-02-21,5540.000000,5560.000000,5470.000000,5505.000000,5138.991699,54561500
2019-02-22,5475.000000,5525.000000,5460.000000,5490.000000,5124.988281,48271500
2019-02-25,5490.000000,5500.000000,5455.000000,5490.000000,5124.988281,47887000
2019-02-26,5500.000000,5555.000000,5495.000000,5555.000000,5185.666992,98446000
2019-02-27,5565.000000,5570.000000,5545.000000,5565.000000,5195.001953,78519500
2019-02-28,5570.000000,5580.000000,5510.000000,5515.000000,5148.326660,99366000
2019-03-01,5565.000000,5600.000000,5535.000000,5540.000000,5171.663574,72589500
2019-03-04,5520.000000,5540.000000,5515.000000,5535.000000,5166.996094,63910500
2019-03-05,5500.000000,5505.000000,5440.000000,5495.000000,5129.656250,46499500
2019-03-06,5555.000000,5555.000000,5490.000000,5490.000000,5124.988281,37777000
2019-03-07,5490.000000,5490.000000,5490.000000,5490.000000,5124.988281,0
2019-03-08,5545.000000,5570.000000,5440.000000,5440.000000,5078.312500,61126000
2019-03-11,5530.000000,5530.000000,5460.000000,5505.000000,5138.991699,32469000
2019-03-12,5540.000000,5540.000000,5450.000000,5500.000000,5134.323242,40178500
2019-03-13,5450.000000,5505.000000,5450.000000,5500.000000,5134.323242,17722000
2019-03-14,5450.000000,5495.000000,5450.000000,5480.000000,5115.653809,41096000
2019-03-15,5520.000000,5545.000000,5485.000000,5540.000000,5171.663574,41759500
2019-03-18,5555.000000,5560.000000,5535.000000,5550.000000,5180.999023,42791000
2019-03-19,5540.000000,5545.000000,5485.000000,5490.000000,5124.988281,51527000
2019-03-20,5540.000000,5555.000000,5465.000000,5470.000000,5106.317871,42388500
2019-03-21,5490.000000,5520.000000,5465.000000,5475.000000,5110.984863,39866000
2019-03-22,5465.000000,5500.000000,5465.000000,5485.000000,5120.321777,29601000
2019-03-25,5440.000000,5500.000000,5440.000000,5455.000000,5092.315430,23054500
2019-03-26,5480.000000,5510.000000,5455.000000,5470.000000,5106.317871,19895500
2019-03-27,5510.000000,5510.000000,5460.000000,5485.000000,5120.321777,17804500
2019-03-28,5460.000000,5485.000000,5425.000000,5470.000000,5106.317871,32187500
2019-03-29,5515.000000,5530.000000,5460.000000,5510.000000,5143.658691,36234000
2019-04-01,5550.000000,5550.000000,5480.000000,5500.000000,5134.323242,21786000
2019-04-02,5530.000000,5570.000000,5480.000000,5500.000000,5134.323242,36853000
2019-04-03,5500.000000,5500.000000,5500.000000,5500.000000,5134.323242,0
2019-04-04,5540.000000,5560.000000,5490.000000,5540.000000,5171.663574,48112000
2019-04-05,5560.000000,5560.000000,5525.000000,5530.000000,5162.328613,21913500
2019-04-08,5505.000000,5540.000000,5450.000000,5480.000000,5115.653809,39910000
2019-04-09,5535.000000,5550.000000,5515.000000,5535.000000,5166.996094,29447000
2019-04-10,5550.000000,5555.000000,5515.000000,5525.000000,5157.661621,19508500
2019-04-11,5560.000000,5560.000000,5480.000000,5480.000000,5115.653809,25356000
2019-04-12,5460.000000,5510.000000,5460.000000,5500.000000,5134.323242,18577000
2019-04-15,5560.000000,5570.000000,5490.000000,5505.000000,5138.991699,68152000
2019-04-16,5495.000000,5505.000000,5475.000000,5495.000000,5129.656250,71017000
2019-04-17,5495.000000,5495.000000,5495.000000,5495.000000,5129.656250,0
2019-04-18,5600.000000,5805.000000,5580.000000,5625.000000,5251.013184,129332500
2019-04-19,5625.000000,5625.000000,5625.000000,5625.000000,5251.013184,0
